question,explanation_a__score,explanation_a__reason,explanation_b__score,explanation_b__reason
"how do astronauts safely clean the iss? (crumbs, hair, dust, sneezes, grease, etc) can these things become dangerous?",0.0,"The passage provides a literal description of cleaning procedures on the ISS, with no non-literal conceptual framing or domain shift present. It lacks any active metaphorical language, as it focuses on factual and technical details about maintaining cleanliness in space.",0.0,"The passage does not contain an active metaphor. The description of the ISS as a 'high-tech, orbiting home' is a literal analogy rather than a metaphor, as it does not involve a non-literal conceptual framing that changes understanding. The rest of the passage describes cleaning procedures in a straightforward, literal manner without employing figurative language."
is it possible that there is a star (or planet or whatever space stuff) we cannot discover because it is behind another star?,0.16451646904109266,"The passage uses a literal explanation of 'stellar occultation' and provides a straightforward analogy with a building blocking a streetlight, which does not introduce a novel or domain-shifting metaphor. The analogy is used for clarification rather than a non-literal conceptual framing, and the explanation can be fully understood literally without invoking a metaphorical domain shift.",0.6513548714339144,"The passage uses an active metaphor by comparing the universe and its secrets to a party with people wearing different colored shirts, representing stars. This non-literal framing changes how the concept of stellar occultation is understood, using a domain shift from social interaction to astronomy. The metaphor is novel and not idiomatic, as it creatively illustrates the concept of stars being hidden behind others, akin to a street sign blocked by a truck. The metaphorical analogy enhances understanding through expressive figurative framing."
why does the curiosity's wheels have treads that aren't uniform zig zags?,0.0,The passage provides a literal description of the design and function of the Curiosity rover's wheels. It does not employ non-literal conceptual framing or domain shifts that would qualify as an active metaphor. The explanation focuses on technical details and design choices without invoking figurative language.,0.0,"The passage does not contain an active metaphor. It provides a literal explanation of the Curiosity rover's wheel design and its adaptation to Martian terrain. The analogy of walking on a sandy beach is a straightforward comparison and does not introduce a novel or domain-shifting figurative framing. The description is technical and literal, focusing on the engineering aspects without employing non-literal conceptual framing."
how far can you scale up a candle...?,0.6224593312018546,"The passage uses an active metaphor by comparing a giant candle to a skyscraper, which is a non-literal conceptual framing. This metaphor is further extended by comparing the candle's growth to a balloon's inflation, introducing a domain shift from candles to balloons. The metaphorical framing changes how the concept of scaling a candle is understood, highlighting the limitations of size and oxygen supply. The passage cannot be interpreted fully literally without losing its intended meaning, confirming the presence of an active metaphor.",0.0,"The passage does not contain an active metaphor. It provides a literal explanation of the physical limitations of scaling up a candle, focusing on structural integrity and combustion reactions. There is no non-literal conceptual framing or domain shift present in the description."
why does red plus blue make magenta with additive color mixing?,0.033085981844833426,"The passage provides a literal explanation of additive color mixing using a seesaw analogy, which does not introduce a novel or domain-shifting metaphor. The comparison to a seesaw is a straightforward analogy to explain balance, not a non-literal conceptual framing that changes understanding. The explanation remains within the literal domain of color theory and physics, without invoking a non-literal source domain.",0.7981867849406659,"The passage uses a metaphorical analogy by comparing the mixing of red and blue light to combining musical notes, which introduces a novel, expressive, and domain-shifting figurative framing. This analogy changes how the concept of color mixing is understood by using the non-literal source domain of music, thus meeting the criteria for an active metaphor."
the heart is just a basic two way pump. why can't we just install two turbines and have a continuous flow of blood?,0.9241418173671896,"The passage uses an active metaphor by comparing the heart to a 'sophisticated factory,' which introduces a non-literal conceptual framing that changes how the heart's function is understood. This metaphor is novel due to the domain shift from biological function to industrial processing, and it cannot be interpreted literally without losing the intended meaning. The comparison to a factory highlights the heart's complex role beyond mere pumping, emphasizing its regulatory and adaptive capabilities, which aligns with the evaluation criteria for active metaphors.",0.9241418199787563,"The passage uses an active metaphor by comparing the heart to a bicycle pump and turbines to illustrate the complexity and specificity of the heart's function. This comparison introduces a domain shift from mechanical devices to biological processes, altering the understanding of the heart's role. The metaphor is not idiomatic or frozen, as it creatively contrasts the inadequacy of turbines with the heart's evolved efficiency, making it a novel and expressive figurative framing."
what is nasa hoping to learn from sending a probe to the sun?,0.0,"The passage provides a literal description of NASA's Parker Solar Probe mission and its objectives. It does not employ any non-literal conceptual framing or active metaphors. The language used is straightforward and technical, focusing on scientific goals and phenomena without introducing figurative language or domain shifts.",0.09534946104307897,"The passage primarily provides a literal description of the Parker Solar Probe's mission and the scientific processes it aims to study. While it uses vivid language, such as comparing the Sun to a 'fiery, blazing ball of hot, glowing gas' and the analogy of a pot of boiling water, these do not constitute active metaphors as they do not introduce a novel domain shift or non-literal conceptual framing. The descriptions are straightforward and do not alter the understanding of the concepts in a metaphorical way."
"if i didn't know how old i was and there was no documentation, how could my age be determined and to what degree of accuracy?",0.0,"The passage provides a literal description of methods to estimate a person's age, such as physical examination and DNA analysis. It does not employ any non-literal conceptual framing or domain shift that would qualify as an active metaphor. The language is straightforward and technical, focusing on factual information without figurative language.",0.16451645880021026,"The passage does not contain an active metaphor. The analogy of guessing age like estimating a tree's age by height is a simile, not a metaphor, and does not involve a domain shift or novel figurative framing. The rest of the passage is a literal explanation of age determination methods."
why does semen show up under a black light?,0.0,"The passage provides a literal explanation of fluorescence and the role of tryptophan in semen under UV light. It does not employ non-literal conceptual framing or domain shifts that would qualify as an active metaphor. The description is purely scientific and factual, with no figurative language altering the understanding of the concepts discussed.",0.0,"The passage provides a literal scientific explanation of why semen fluoresces under UV light, without employing any non-literal conceptual framing or domain shift. It describes a chemical reaction in straightforward terms, lacking any metaphorical language."
the fastest spinning neutron star spins at 716 times a second. how much of the immense gravity would be counteracted by the centrifugal force? how many times earths gravity would an object on the surface experience?,0.0,The passage provides a literal and technical explanation of the effects of centrifugal force on the gravity of a neutron star. It does not employ non-literal conceptual framing or domain shifts that would qualify as an active metaphor. The description remains within the realm of scientific explanation without introducing figurative language.,0.0,"The passage is a purely literal description of calculating centrifugal force on a neutron star, using standard scientific terminology and formulas. There is no non-literal conceptual framing or domain shift present, and the content can be fully understood literally without invoking metaphorical language."
"if i peeled a banana or cut open a bell pepper, swabbed, and then cultured it, would anything grow? essentially, are the insides of fruits and vegetables sterile?",0.9324533051062238,"The passage uses an active metaphor by comparing the inner surfaces of fruits and vegetables to a hotel lobby, which is a non-literal conceptual framing. This metaphor introduces a domain shift from microbiology to hospitality, altering the understanding of the microbial environment as a place with varying levels of activity, akin to guests checking in. This framing cannot be interpreted literally without losing its intended meaning, thus meeting the criteria for an active metaphor.",0.0,"The passage provides a literal explanation of the microbial load on fruits and vegetables compared to other foods. It does not employ any non-literal conceptual framing or domain shift that would qualify as an active metaphor. The language is straightforward and descriptive, focusing on factual information about food safety and handling."
how does a sand bubbler crab sift food from sand?,0.07585818733363134,"The passage describes the sand bubbler crab's feeding mechanism using literal language and technical terminology. The use of 'bubble' and 'whirlpool' is descriptive of the physical process and does not introduce a non-literal conceptual framing or domain shift. The analogy of finding a grain of sand is a literal comparison to illustrate difficulty, not a metaphorical framing.",0.0,"The passage describes the feeding behavior of sand bubbler crabs in a literal and factual manner without employing any non-literal conceptual framing or domain shift. The term 'bubbling' is used as a technical description of the crab's behavior, not as a metaphor. Therefore, it does not meet the criteria for an active metaphor."
"is there a certain amount of ""real estate"" at the a given lagrangian point? could we potentially put too many stations, observatories, or other spacecraft there and run out of room?",0.9525741224467325,"The passage uses active metaphors by framing Lagrange points as 'cosmic parking spots' and the situation as a 'game of cosmic musical chairs.' These metaphors introduce a non-literal conceptual framing that changes how the target concept is understood, using domain shifts from everyday experiences (parking spots, musical chairs) to explain complex astrophysical phenomena. The metaphors are novel and not idiomatic, as they are not commonly used across domains, thus meeting the criteria for active metaphors.",0.8670357701094303,"The passage uses an active metaphor by comparing Lagrange points to a 'sweet spot where a seesaw is perfectly balanced.' This non-literal framing introduces a novel conceptual understanding of the gravitational balance at Lagrange points, shifting from celestial mechanics to a familiar playground analogy. The metaphor is active as it changes how the concept is understood, and the meaning cannot be preserved under a literal reading."
how can farming insects be more energy efficient than mammals?,0.0,"The passage does not contain an active metaphor. It provides a literal description of insect farming and its benefits, such as energy efficiency and reduced resource use. The language is straightforward and does not involve non-literal conceptual framing or domain shifts that would qualify as a metaphor.",0.0,"The passage provides a literal comparison of the efficiency of insect farming versus mammal farming, focusing on factual aspects like feed conversion, water usage, land usage, energy consumption, and waste management. There is no non-literal conceptual framing or domain shift present, and the content can be fully understood literally without invoking metaphorical language."
how complex can an animal be before it needs to sleep?,0.29421497835151617,"The passage uses analogies and comparisons, such as animals needing to 'wind up' like a clockwork mechanism, but these are not active metaphors. The language is descriptive and explanatory, relying on literal comparisons rather than non-literal conceptual framing. The expressions used are conventional and do not introduce a novel domain shift, thus failing the core metaphor and novelty tests.",0.0,"The passage provides a literal explanation of sleep needs across different animal species based on brain complexity and other factors. It does not employ any non-literal conceptual framing or domain shift that would qualify as an active metaphor. The description is straightforward and factual, without figurative language."
why does everything hurt more in the cold?,0.0,"The passage provides a literal explanation of physiological responses to cold temperatures, with no non-literal conceptual framing or domain shift. It describes the physical processes of blood vessels and nerve endings without using figurative language or metaphorical expressions.",1.0,"The passage uses active metaphors to describe the body's response to cold temperatures. It frames nerve endings as traffic lights and chemical signals as warning messages, which are non-literal conceptual framings that change how the target concept is understood. The metaphor of nerve endings as homes without electricity further illustrates the domain shift, making it an active metaphor."
"in my high school physics class, today we learned that centrifugal force is not real and when people say this, it is actually centripetal force. how did the idea of centrifugal force get widely known and spread, more so than centripetal force, if it does not exist?",0.0,"The passage provides a historical and technical explanation of the concept of centrifugal force without employing any active metaphors. The description is literal and factual, focusing on the development and use of the term in scientific contexts. There is no non-literal conceptual framing or domain shift present that would qualify as an active metaphor.",0.0,"The passage does not contain an active metaphor. It provides a historical and scientific explanation of centrifugal and centripetal forces, using literal descriptions and standard terminology. The term 'centrifugal' is explained etymologically, but this does not constitute a metaphorical framing. The passage lacks a non-literal conceptual framing that changes the understanding of the target concept, and there is no domain shift or novel figurative language present."
"how come when hot metal is placed in cold water, it does not shatter like glass?",0.0,"The passage provides a literal explanation of the differences between metal and glass in terms of their structural responses to thermal shock. It does not employ non-literal conceptual framing or domain shifts that would qualify as an active metaphor. The description is purely technical and factual, focusing on the physical properties of materials without invoking figurative language.",1.0,"The passage uses an active metaphor by comparing atoms in heated metal to kids in a playground, which is a non-literal conceptual framing that changes how the behavior of atoms is understood. This metaphor is novel due to the domain shift from physical science to a social scenario, making it an active metaphor. The metaphorical framing is essential to the explanation and cannot be interpreted literally without losing meaning."
why is fish different than other meat?,0.0,"The passage provides a literal comparison of fish to other meats, focusing on factual differences such as body temperature regulation, fat content, and nutritional benefits. There is no non-literal conceptual framing or domain shift present, and the description can be fully understood literally without invoking metaphorical language.",0.0,The passage provides a literal comparison of fish to other meats based on water content and protein structure. It does not employ non-literal conceptual framing or domain shifts that would qualify as an active metaphor. The descriptions are factual and do not rely on figurative language to alter understanding.
alcohol is very energy rich (7 kcal/g). why do organisms treat this as a waste product and not a food source?,0.893309405344251,"The passage uses an active metaphor by comparing the citric acid cycle to starting a car engine on a cold winter morning. This introduces a non-literal conceptual framing that changes how the metabolic process is understood, highlighting its complexity and inefficiency. The metaphor is novel due to the domain shift from biochemistry to a mechanical process, making it an active metaphor.",0.0,"The passage provides a literal explanation of why organisms treat alcohol as a waste product rather than a food source. It discusses toxicity, metabolic inefficiency, evolutionary history, and regulatory mechanisms without employing any non-literal conceptual framing or domain shift. The language is straightforward and does not rely on metaphorical expressions."
"do creatures such as cuttlefish and octopuses get ""tired"" from using their camouflage?",0.8807970826714614,"The passage uses an active metaphor by comparing cephalopod camouflage to a person adjusting their outfit at a party, which involves a domain shift from social interaction to biological adaptation. This non-literal framing changes how the concept of camouflage is understood, highlighting the effort and energy involved, akin to holding a complex pose. The metaphor is novel and not idiomatic, as it introduces a unique perspective on cephalopod behavior.",0.0,"The passage provides a literal explanation of how cuttlefish and octopuses use their camouflage abilities, focusing on the biological process involving chromatophores. There is no non-literal conceptual framing or domain shift present, and the description can be fully understood literally without invoking metaphorical language."
do field lines compress on a quickly moving magnet like air waves on a jet?,0.7057850216484838,"The passage uses an active metaphor by comparing the compression of air around a jet to the behavior of magnetic field lines when a magnet moves quickly. This analogy introduces a non-literal conceptual framing that changes how the target concept (magnetic field lines) is understood, using a domain shift from aerodynamics to magnetism. The metaphor is not idiomatic or frozen, as it creatively applies the concept of compression to a non-physical entity, fulfilling the criteria for an active metaphor.",0.0,"The passage provides a literal explanation of how magnetic field lines behave compared to air waves, without employing non-literal conceptual framing or domain shifts. It describes the behavior of field lines in a straightforward, technical manner, lacking any active metaphorical language."
"if a disc was spun at 1 rpm, how large would this disc need to be in order for the edge of it to reach the speed of light?",0.0,"The passage does not contain an active metaphor. It uses a literal analogy to explain the concept of rotational speed and the speed of light, without employing non-literal conceptual framing or domain shifts. The explanation is straightforward and technical, focusing on mathematical calculations and physical concepts, which aligns with literal interpretation rather than metaphorical language.",0.0,"The passage is a literal explanation of a calculation involving the speed of light and the speed of the edge of a disc. It does not involve any non-literal conceptual framing or domain shift that would qualify as an active metaphor. The language is technical and descriptive, focusing on mathematical conversion and calculation without figurative language."
why do you feel a jerk when a car comes to a complete stop?,0.06754669020109236,"The passage primarily provides a technical explanation of braking and suspension dynamics, using terms like 'inertia,' 'fictitious force,' and 'jerk' in their standard scientific context. There is no active metaphor or domain shift present, as the language is literal and technical, focusing on physical forces and mechanical behavior without non-literal conceptual framing.",0.0,The passage provides a literal explanation of inertia and the physical sensations experienced during a sudden stop. It does not employ non-literal conceptual framing or domain shifts that would qualify as an active metaphor. The description is grounded in physical laws and does not introduce novel or figurative language.
will the cables laying along the bottom of the sea ever deteriorate or even decompose?,0.0,"The passage provides a literal description of the construction and maintenance of undersea cables, with no use of non-literal conceptual framing or domain shift. It discusses the physical properties and environmental factors affecting the cables without employing any active metaphors.",0.0,The passage does not contain any active metaphors. It provides a literal description of the lifespan and maintenance of under-sea cables and other human-made objects. There is no non-literal conceptual framing or domain shift present that would qualify as an active metaphor.
"superconductors are achieved by lowering the temperature of regular conductors, does that mean electrical and communication grids work better during winter?",0.0,"The passage provides a literal explanation of superconductors and their limitations without employing any non-literal conceptual framing or domain shift. It describes the properties and challenges of superconductors in a straightforward manner, without using figurative language or metaphors.",0.0,The passage provides a literal explanation of electrical resistivity changes in conductors at different temperatures. It does not employ any non-literal conceptual framing or domain shift that would qualify as an active metaphor.
have scientists ever actually brought back a once extinct species?,1.0,"The passage uses an active metaphor by comparing the process of de-extinction to 'trying to recreate a torn-up jigsaw puzzle without all the pieces.' This metaphor introduces a novel, domain-shifting figurative framing that changes how the complex and incomplete nature of the de-extinction process is understood. The metaphor is not idiomatic or frozen, and it cannot be interpreted literally without losing its intended meaning.",0.0,"The passage does not contain an active metaphor. It provides a factual account of a scientific event without using non-literal conceptual framing or domain-shifting language. The description of the cloning attempt and its outcome is literal and straightforward, with no figurative language present."
"is your skin and hair able to absorb and utilise vitamins and minerals from creams, lotions and shampoo?",0.0,"The passage provides a literal explanation of how the skin and scalp absorb substances from skincare and hair products. It does not employ any non-literal conceptual framing or domain shift that would qualify as an active metaphor. The description is straightforward and factual, without figurative language.",0.0,"The passage provides a literal and technical explanation of skin absorption, focusing on factors like concentration, molecular weight, and solubility. It does not employ any non-literal conceptual framing or domain shift that would qualify as an active metaphor. The description is purely scientific and factual, with no figurative language present."
"when you squint really hard, why do you hear a rushing wind like sound?",0.8807970732843033,"The passage uses an active metaphor by comparing the physiological effects of squinting to a complex network of interconnected rooms, where pressure changes in one room affect adjacent rooms. This non-literal framing introduces a novel domain shift from human anatomy to architectural structures, altering the understanding of the sensory interaction between the eye and ear. The metaphor is not idiomatic or frozen, and the meaning cannot be preserved under a literal reading, fulfilling the criteria for an active metaphor.",0.0,"The passage provides a literal explanation of the tensor tympani muscle's function without employing any non-literal or figurative language. It describes the muscle's role in dampening sounds in a straightforward, factual manner, which aligns with standard technical terminology and does not involve any metaphorical framing or domain shift."
"how come when looking into a mirror without my glasses, stuff is still blurry far away?",0.3486451217982255,"The passage provides a literal explanation of how mirrors and light work, without employing non-literal conceptual framing or domain shifts. The description of light rays and mirrors is technical and factual, lacking any active metaphorical language. The mention of a mirror being 'the same as a window into a virtual world' is a simile but does not introduce a novel or domain-shifting metaphorical framing.",0.0,"The passage provides a literal explanation of how mirrors and reflections work, without employing any non-literal conceptual framing or domain shift. The description of the virtual image and its behavior is technical and straightforward, lacking any active metaphorical language. The phrase 'reflection of reality' is used in a literal sense, not as a metaphorical analogy."
how do probes pass through the asteroid belt?,0.4073334000459302,"The passage uses analogies to explain the navigation of space probes through the asteroid belt, comparing it to mapping a route through a city and a pilot avoiding storm clouds. However, these analogies do not introduce novel or domain-shifting figurative framing, as they are straightforward comparisons used for explanation rather than active metaphors. The passage does not depend on non-literal conceptual framing that changes understanding, and the comparisons can be interpreted literally without loss of meaning.",0.0,"The passage provides factual information about the asteroid belt without employing any non-literal conceptual framing or domain shift. It lacks any active metaphorical language, as it describes the spatial distribution of asteroids in a literal and straightforward manner."
is it more fuel efficient for a car to accelerate more before going up a hill or maintain a constant speed before and during the climb?,0.0,"The passage is a literal description of driving techniques and fuel efficiency strategies, with no non-literal conceptual framing or domain shift present. It does not contain any active metaphors as defined by the evaluation steps.",0.4073334000459302,"The passage uses a literal analogy comparing car acceleration to climbing stairs, which does not introduce a novel or domain-shifting metaphor. The explanation is straightforward and does not rely on non-literal conceptual framing, thus failing the core metaphor test. The analogy serves as a neutral explanation rather than a metaphorical framing."
"if i were stabbed in the stomach, would it be a lot worse if i had just eaten?",0.06008664554541885,"The passage uses a simile ('Imagine your stomach as a balloon') to explain the concept, but it does not introduce a novel or domain-shifting metaphor. The comparison is straightforward and serves as a literal analogy rather than a non-literal conceptual framing. The explanation remains within the literal domain of describing physical conditions and risks associated with a stab wound, without altering the understanding of the target concept through metaphorical language.",0.0,"The passage provides a literal explanation of physiological processes and potential medical complications without employing non-literal conceptual framing or domain shifts. It lacks active metaphors, as it describes the functions and risks associated with stomach acid and potential injuries in a straightforward, literal manner."
"why were so many dinosaurs bipedal, but now humans and birds are pretty much the only bipedal creatures?",0.0,"The passage does not contain an active metaphor. It provides a literal explanation of bipedalism in dinosaurs, birds, and humans, focusing on evolutionary advantages and adaptations. The comparison of regulating body temperature to shade under a tree is a simile, not a metaphor, and does not involve a domain shift or novel figurative framing.",0.0,"The passage provides a literal description of the evolutionary body plans of dinosaurs and mammals. It does not employ non-literal conceptual framing or domain shifts that would qualify as an active metaphor. The language used is straightforward and descriptive, without any figurative elements that alter the understanding of the concepts discussed."
"with our current technology, what is the furthest possible exoplanet we could detect to have chlorophyll?",0.0,"The passage is a straightforward summary of a paper's content, focusing on technical details about detecting elements on exoplanets. It lacks any non-literal conceptual framing or domain shift that would qualify as an active metaphor. The language is literal and descriptive, with no figurative elements present.",0.8933094039240554,"The passage uses an active metaphor by comparing the difficulty of detecting chlorophyll on an exoplanet to spotting a firefly next to a lighthouse from miles away. This introduces a novel, domain-shifting figurative framing that alters the understanding of the challenge, making it a clear metaphor. Additionally, the analogy of searching for a needle in a cosmic haystack further reinforces the metaphorical framing, as it shifts the domain to emphasize the difficulty of the task."
"if earth's mountains are formed by shifting tectonic plates, are mountains on mars formed by the same process?",0.0,"The passage does not contain any active metaphors. It provides a literal explanation of geological processes on Mars, referencing impact events and volcanism without using non-literal conceptual framing. The mention of Olympus Mons as a volcano is a factual description, not a metaphorical one.",0.0,"The passage provides a literal explanation of mountain formation on Mars, comparing it to Earth's processes. It lacks non-literal conceptual framing or domain shifts that would qualify as an active metaphor. The description is factual and does not rely on figurative language."
how good are current hiv treatments at preventing full-on aids? can rich people who can afford treatments-- like magic johnson-- essentially maintain their lifestyles indefinitely?,0.0,"The passage provides a literal description of HIV treatments and their effects. It does not employ any non-literal conceptual framing or domain shift that would qualify as an active metaphor. The language used is straightforward and factual, focusing on the medical management of HIV without introducing figurative language.",0.0,The passage is a factual and literal description of HIV treatment and healthcare policies in the US. It does not employ any non-literal conceptual framing or active metaphors. The language is straightforward and lacks figurative elements that would alter the understanding of the concepts discussed.
is viewing a computer screen for most of the day harmful to vision?,0.0,"The passage provides a literal explanation of the effects of prolonged screen use on eye health, without employing any non-literal conceptual framing or domain shift. It describes physical symptoms and practical solutions in a straightforward manner, lacking any active metaphorical language.",0.0,"The passage does not contain any active metaphors. It provides a literal explanation of eye strain and vision issues related to computer use, without employing non-literal conceptual framing or domain shifts. The phrase 'locked in, so to speak' is idiomatic and does not introduce a novel metaphorical concept."
how is gender (not sex) biologically structured? why does gender dysphoria exist?,0.0,"The passage is a factual and technical discussion on gender dysphoria, its causes, prevalence, and treatment. It does not contain any active metaphors or non-literal conceptual framing that changes the understanding of the concepts discussed. The language is literal and descriptive, focusing on scientific and psychological explanations without employing figurative language.",0.0,The passage provides a literal and factual explanation of gender and gender dysphoria without employing any non-literal conceptual framing or domain shift. It lacks active metaphors and relies on standard scientific and psychological terminology.
"if pi goes on forever, does that mean its possible for 3141592..... to appear again i.e. pi within pi?",0.0,"The passage does not contain an active metaphor. It discusses the properties of Pi in a literal and technical manner, without employing non-literal conceptual framing or domain shifts. The description of Pi as an infinite sequence of random digits is a factual explanation rather than a metaphorical one.",0.0,The passage is a technical explanation about the properties of pi and does not employ any non-literal conceptual framing or active metaphor. It discusses mathematical concepts in a literal manner without using figurative language.
why don't photons interact with another ones?,0.0,"The passage describes a scientific process involving photons and charged particles without using non-literal conceptual framing. The explanation is technical and literal, lacking any active metaphor or domain shift. The interactions described are based on established scientific principles, not figurative language.",0.0,"The passage provides a literal explanation of photons and their interactions, using standard scientific terminology without introducing any non-literal conceptual framing or domain shift. The description of photons as 'messengers' is a common metaphorical expression in physics and does not alter the understanding of the concept in a novel way."
is there a point/determination which a trans person is considered male or female when gender specific health/medical information is involved?,0.0,"The passage does not contain any active metaphors. It primarily consists of literal explanations and recommendations regarding physiology, hormone treatments, and iron intake. There is no non-literal conceptual framing or domain shift present that would qualify as an active metaphor according to the evaluation steps.",0.0,The passage does not contain any active metaphors. It provides a literal explanation of how medical professionals determine gender-specific care for transgender individuals based on physiological characteristics and gender identity. There is no non-literal conceptual framing or domain shift present in the text.
have we learned anything new from mars that we didn't already know before landing there with a rover?,0.0,"The passage provides a literal description of the scientific findings from Mars rovers without employing any non-literal conceptual framing or domain shift. It lacks any active metaphorical language, as it focuses on factual information about the rovers' discoveries and their implications for understanding Mars' history of water.",0.0,"The passage provides a literal description of the scientific achievements of Mars rovers without employing any non-literal conceptual framing or domain shift. It lacks active metaphors, as it focuses on factual information about the rovers' contributions to Mars exploration."
how far underground can large caves exist on earth?,0.0,"The passage provides a literal description of cave formation and geological processes without employing any non-literal conceptual framing or domain shift. It lacks active metaphors and relies on factual information about caves, making it purely literal.",0.0,"The passage does not contain any active metaphors. It primarily provides factual information about caves and human exploration limits without employing non-literal conceptual framing. The language used is literal and descriptive, focusing on scientific and geographical details."
how many plants would have to be with a person in an airtight space for continuous breathable air?,0.03308597648187433,"The phrase 'the comments here are a bit of a graveyard' is idiomatic and does not involve a novel domain shift or active metaphorical framing. It is a conventional expression used to describe inactivity or lack of engagement, thus failing the novelty and domain-shift test. The rest of the passage is a literal description of research findings, with no non-literal conceptual framing present.",0.0,"The passage provides a literal explanation of photosynthesis and the oxygen production of plants, with no non-literal conceptual framing or domain shift present. It describes a scientific process without using figurative language or metaphorical expressions."
"sorry if this has been answered already, but if earth were to collide with another planet like jupiter, what would it look like to the people at the point of contact?",0.18242552158390102,"The passage describes a scientific concept (Roche limit) and the literal effects of gravitational forces on celestial objects. There is no non-literal conceptual framing or domain shift present, as the description is purely literal and technical.",0.18242552602881168,"The passage describes a literal scenario of a planetary collision using vivid imagery and analogies, but it does not employ active metaphors. The comparison of the collision to a pebble in a pond is an analogy, not a metaphor, as it uses explicit comparison language and does not introduce a novel domain shift. The description remains within the realm of literal and scientific explanation, lacking the non-literal conceptual framing required for an active metaphor."
how do parrots (and other birds that can talk) make labial sounds like f or b if they don’t have flexible lips?,0.6791787056691698,"The passage uses an active metaphor by comparing the syrinx to a musical instrument like a flute, which introduces a novel domain shift from vocal anatomy to musical instruments. This non-literal framing changes how the concept of the syrinx is understood, highlighting its complexity and functionality in a way that cannot be fully captured by a literal description.",0.0,"The passage is a factual explanation of how birds produce sounds, focusing on anatomical differences between birds and humans. It does not employ non-literal conceptual framing or domain shifts that would qualify as an active metaphor. The language is technical and descriptive, lacking the figurative language necessary for a metaphorical interpretation."
how does milk travel through a woman's breast to her nipple when she breast feeds? what is the structure of the nipple that allows this to occur?,0.0,"The passage provides a literal and technical description of the process of milk ejection during breastfeeding. It does not employ any non-literal conceptual framing or domain shift that would qualify as an active metaphor. The language used is straightforward and descriptive, focusing on the biological process without invoking figurative language.",0.8354835330070838,"The passage uses active metaphors by employing non-literal conceptual framing to describe the process of breastfeeding. The ducts are compared to 'tiny straws' and 'little highways,' and the milk duct openings are likened to 'tiny spouts,' which introduces a domain shift from anatomy to everyday objects. Additionally, the action of muscle cells is compared to 'squeezing a tube of toothpaste,' further enhancing the metaphorical framing. These comparisons alter the understanding of the biological process, making it more relatable and vivid."
why does heat make people drowsy?,0.0,"The passage provides a literal and scientific explanation of physiological responses to hot weather, such as vasodilation and thirst. There is no non-literal conceptual framing or domain shift present, and the language is purely descriptive and technical.",0.0,"The passage provides a literal explanation of how heat affects the body, focusing on physiological processes without employing non-literal conceptual framing. The analogy 'Think of it as your body focusing more on cooling itself down rather than keeping you alert and active' is a straightforward comparison and does not introduce a novel or domain-shifting metaphor. The description remains within the realm of literal physiological explanation, thus not meeting the criteria for an active metaphor."
why is 0! greater than 0.5! ?,0.0,"The passage provides a literal explanation of mathematical concepts, specifically the factorial and gamma function, without employing any non-literal or figurative language. There is no active metaphor or domain shift present, as the explanation remains within the mathematical domain and does not rely on metaphorical framing.",0.0,"The passage provides a literal explanation of the gamma function and its properties without employing any non-literal conceptual framing or domain shift. It describes mathematical concepts in a straightforward manner, lacking any active metaphorical language."
"when looking in a mirror, do animals understand that they are looking at themselves?",0.0,"The passage provides a factual statement about animal intelligence tests, specifically the mirror test, without employing any non-literal conceptual framing or domain shift. It is a straightforward, literal description of which animals pass the test, lacking any metaphorical language.",0.0,"The passage provides a literal description of animal behavior in response to mirrors, discussing self-recognition and cognitive abilities without employing any non-literal conceptual framing or domain shift. It lacks any active metaphorical language as defined by the evaluation steps."
do flies and other seemingly hyper-fast insects perceive time differently than humans?,0.01243164942394278,"The passage does not contain an active metaphor. It uses a literal analogy comparing human and fly time perception to watching a movie in fast-forward mode, but this is a straightforward comparison rather than a non-literal conceptual framing. The description of time perception differences is explained in literal terms related to sensory processing speed, not through a domain-shifting metaphor.",0.0,"The passage does not contain an active metaphor. It primarily provides a literal and technical explanation of the flicker fusion threshold and sensory processing in non-human species. There is no non-literal conceptual framing or domain shift that alters the understanding of the concepts discussed. The language used is descriptive and factual, without employing figurative language that would qualify as an active metaphor."
"now that a piece of wreckage from flight mh370 has been confirmed on réunion island, is it possible to use our understanding of direction and speed of currents in the indian ocean to narrow down where it likely crashed?",0.09534946361376596,"The passage does not contain an active metaphor. The phrase 'planes aren't really lagrangian drifters' is a literal statement about the nature of planes and their movement, not a non-literal conceptual framing. The rest of the passage is a straightforward explanation of the difficulty in pinpointing a starting location due to ocean flow characteristics, without any figurative language.",0.679178699175393,"The passage uses an active metaphor by comparing ocean currents to 'giant conveyor belts,' which is a non-literal conceptual framing that changes how ocean currents are understood. This metaphor introduces a novel domain shift by likening the movement of water to a mechanical process, which is not a conventional or idiomatic expression. The metaphor is essential for understanding the described process of tracing debris paths, thus meeting the criteria for an active metaphor."
how long can a person live in outer space unprotected?,0.0,"The passage provides a literal description of the dangers of space exposure and the necessity of technology for survival. It does not employ non-literal conceptual framing or domain shifts that would qualify as an active metaphor. The language is straightforward and factual, without figurative elements that alter understanding through metaphorical means.",0.0,"The response does not contain any metaphorical language. It is a straightforward recommendation and factual statement about Yahoo Answers and NASA, with no non-literal conceptual framing or domain shift present."
